"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"28",-5.21963600620018e-05,1.02548129565115e-05,7.55534073817911e-06,3.84918929713763e-05,9.89367653664235e-05,0.000175994076847324,0.000112772886874772,0.000186780725360244,0.000229071627347843,8.82111712479251e-05,8.49635493569289e-05,7.70031425627996e-05
"29",-3.17630048052968e-05,-4.33671954590376e-05,-5.47613374582778e-05,8.34098429332324e-05,0.00015335716433569,0.000194875020655726,-7.23234235922102e-06,0.000115665085527459,7.57240548273371e-05,5.22328811979808e-05,0.000112107376028765,-3.96547891224422e-05
"30",-2.85471660149412e-05,2.098599516918e-05,-1.72267870548585e-05,0.000176268574828505,0.00010056954220757,0.000100851125253818,-7.4277387605475e-05,0.000220017193303726,1.31814987181237e-05,-5.31499792860901e-05,-5.97179342112393e-06,5.65644046066783e-05
"31",1.2012696909789e-05,2.0226551738691e-05,1.82944959414705e-05,0.00011099241802108,0.000215452305287463,7.79708505169714e-05,5.33513997241669e-05,6.95937562243938e-05,0.000154616658688902,2.84810538444092e-05,1.49045259763318e-05,6.27464030820062e-05
"32",5.09886478041959e-06,1.37941412259167e-05,-1.87762029165425e-05,1.96116853913844e-05,6.90951653461938e-05,0.000140012142148174,3.01256929823575e-05,4.27986811140492e-05,0.000143857222663076,-5.73499190285754e-05,-4.05183650235305e-05,-6.20996725707988e-05
"33",-2.53455759036111e-05,4.0125036665124e-05,2.41209017849829e-05,-5.05066170203332e-05,-2.20656070930152e-05,6.68266684431747e-05,-3.54846829904326e-05,0.000167864560404969,7.42491755038407e-05,5.79182290810473e-05,1.30470847736145e-05,5.24884689995041e-05
"34",-5.27829680178497e-05,1.56967216303495e-05,4.70662400447811e-05,0.000212180026086943,5.05477114825504e-05,0.000168399062141524,7.7699023671689e-05,0.000159023896916764,6.20044488297734e-05,-4.30650847558725e-05,2.88510179755645e-05,1.70208726574609e-05
"35",-2.95583952059014e-05,-1.66558868411025e-05,-1.54341686918269e-05,0.000103681253092819,7.35479859398113e-05,4.21989621429559e-07,2.53452513840745e-05,0.000131195897986215,7.55554288333439e-05,3.3316385924475e-05,0.00012048745960915,3.3131125644883e-05
"36",-4.16004067215963e-05,1.77108421891428e-05,5.96033776319064e-06,0.000163058125904372,0.000136440790312881,4.84263434897655e-05,3.56179663251409e-06,-1.83448615027917e-05,5.27777866182726e-05,1.29723875014179e-05,0.000146878930064096,4.60331861126918e-05
"37",-2.2556100658762e-05,-1.77668763003457e-05,1.17624096913436e-05,2.96541488826277e-05,9.02633364472083e-06,-6.24351823428816e-05,3.31665503948801e-05,0.000145889075756559,9.31799101139528e-05,-3.79242779312665e-05,4.77217974532835e-05,0.000211910508533811
"38",-6.09357715517572e-06,4.82539906429092e-05,1.47780441447315e-05,0.000149421155969143,0.00011248288428486,0.00011714429608748,9.87993549675422e-05,0.000165398407104441,6.01436079254588e-05,0.000163296226185462,-1.2971985119701e-05,3.88063948391589e-05
"39",-8.97855279371437e-05,-5.05705853514443e-05,3.88843297902735e-05,0.000137137926100122,0.000109970581296639,8.61322315185081e-05,0.000156126522073674,1.08293587615193e-05,0.000138799935100516,-1.90616281116954e-05,-1.35233280395932e-05,0.000201458811771165
"40",1.41592890166765e-05,1.46893054872107e-06,-1.06303680128171e-05,1.6608785347451e-06,3.30186125488878e-05,9.90949812511864e-05,6.83074611830187e-05,1.74484105247215e-05,5.44129106702374e-05,0.000104209723990564,0.000115427466169721,5.28713511082359e-05
"41",-2.97334193176317e-05,1.66188900539461e-06,8.0943811427813e-05,9.33760699529449e-05,8.18661730188305e-05,9.05880910946735e-05,7.41688883076371e-05,2.57169992969985e-05,2.41466496231997e-05,-2.61608544586017e-05,1.27430731188257e-05,2.09568788758549e-05
"42",-6.34256856163644e-05,-6.12848819428525e-05,-9.10463445806512e-06,2.52396656896601e-06,8.90182695165072e-05,0.000120622446892053,-4.81994954078259e-05,3.05905186770496e-05,7.46454112459744e-05,1.82581351130985e-05,5.12003939200466e-05,-5.6758706907597e-06
"43",-4.22377427801769e-05,-1.32026349989341e-05,-1.05303665786968e-05,7.68538275482905e-05,8.02341246367276e-05,0.00012252988223688,-1.68249977265752e-05,0.000158568059160855,4.28920836056522e-05,4.06229409371138e-05,0.000144066900274016,-1.22184052587849e-05
"44",-5.32850402510814e-06,4.39563935485065e-05,-3.197219788023e-05,8.7127752365995e-05,0.000138541634120076,5.06356467218656e-05,5.66014490689326e-05,8.74198619007765e-05,0.000153333726836487,7.89282357777476e-05,0.000116051279575348,2.85699174302101e-05
"45",-1.42632583907044e-05,-8.28697247185361e-06,-8.85941040586135e-06,0.000164724347542195,5.9989070777062e-05,0.000152346705207903,6.51437280420934e-05,1.31527545610183e-05,1.89253568134996e-05,8.33215424660563e-05,0.000151268754922115,0.000101478300402509
"46",-3.24072659246287e-05,-9.05681731796995e-07,-4.38118569549288e-05,0.000133434873044669,9.99352441077894e-05,8.51259415864339e-05,8.89153121566228e-05,0.000117033890802223,0.000164897142677048,5.1644529998266e-05,-1.44418471190148e-05,1.4619580165527e-05
"47",-1.34512223700198e-05,-5.9227480143996e-05,5.66681297811041e-05,5.4994096447217e-05,7.64392073390679e-05,0.000104826207084782,0.000101835674636345,0.000148004371237493,0.000115211108084263,0.000101856241821902,8.75399043050004e-05,0.000121232373241032
"48",2.05343281076575e-05,1.04289048159082e-06,-5.78771779802561e-05,7.04940145993241e-05,0.000157168399950284,0.0001214699898002,0.000110332570620427,8.98673908973204e-05,5.61341134977244e-05,0.000124592097925976,0.000104283609600537,2.2452171203747e-05
"49",-4.69863195632891e-05,1.15400174470728e-05,-8.28359465297902e-05,9.74900620891435e-05,8.84181378873504e-05,3.48944325413863e-05,-4.56103858006138e-05,2.50744810814465e-05,5.9949354058785e-05,-9.09124263702494e-05,-7.20659810547368e-05,5.31267798803446e-05
"50",-9.37434852057206e-05,-6.13818072020582e-05,-8.23556156244651e-05,0.000166479515894726,0.000130192837930572,0.000215185175828955,4.95614177442462e-05,0.000239025424914861,0.000131949059776796,-1.18427746910379e-05,-3.31067927636259e-05,-4.19991977039874e-05
"51",-4.53160506452811e-05,5.05190149559218e-07,2.99388866406316e-05,2.1553536011681e-05,8.12341395914671e-05,-2.43625679713514e-05,5.9557986509187e-06,0.000108692137802936,0.000200591428151252,3.59555792711984e-05,6.33959287364633e-05,2.62010136321626e-05
"52",3.21573436480803e-05,1.90514309622952e-05,-3.34493065219029e-05,3.43661636572005e-05,-3.39983840038554e-05,0.000142155534163857,4.75230478696797e-05,0.000192173843828739,0.000283565187736179,-2.12615037479775e-05,5.76200061514715e-05,8.59044163950443e-05
"53",-3.94815870819214e-05,4.43684644856791e-05,3.30861441225791e-05,9.72414348691787e-05,0.000145780409202975,0.000135713289185314,-3.91710439900646e-06,6.95192226580888e-05,0.000228260399619168,0.000113690759538332,-1.1643702494983e-05,5.96645337861207e-05
"54",-8.74136689522053e-05,-2.29214527768353e-05,-3.2919737183878e-07,2.85508502776137e-05,0.000101790370430509,0.000108840439999069,6.4192009532e-05,0.000162472163655155,0.000149758204604338,6.06909392274061e-05,6.79727196475497e-05,0.000118268887999808
"55",-3.22639791178821e-06,2.1025693234943e-06,-1.81430143661267e-05,5.76311121917858e-05,6.13167425200652e-05,-1.61388420783809e-05,1.38650149692471e-05,2.62148983802966e-05,4.67352979305625e-05,1.08885962477968e-05,2.61331793044137e-05,8.1655554823385e-05
"56",1.39950528765407e-06,-2.14942040382526e-06,7.17132499457841e-06,-8.26212439009856e-07,6.7021890927428e-06,3.06584756028312e-06,-6.20723250001617e-06,3.1691799933497e-06,8.41641276581223e-06,1.38556504507357e-05,1.40554758263703e-06,-2.25723054254505e-07
"57",-2.86163636757501e-06,4.33599856249434e-07,-1.46907487637485e-07,1.33996546157948e-05,6.48880394291712e-06,1.26548256566829e-05,6.69074523935954e-06,4.55947158828417e-06,1.40345699327548e-05,6.40779795123846e-06,3.85595772137794e-06,-5.29869037708519e-06
"58",-3.56850292590213e-06,-1.73902613915855e-06,-4.72153324114402e-07,1.23381055903155e-05,1.31532044781339e-05,1.21554708295071e-05,-1.1056158081253e-06,1.03472004368694e-05,9.10023764191497e-06,1.31320204353042e-06,3.06669194182615e-06,-3.45170757417438e-07
"59",-5.28317114101922e-06,6.57966933084829e-07,2.48223338901285e-06,1.95165233898554e-05,1.03515738365673e-05,3.39918207524729e-06,3.39365882656579e-06,1.07836637399397e-05,9.88055049363545e-06,8.75973085078524e-06,7.91424416131803e-06,3.02344470597196e-06
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
