"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"11",0.000189996841948529,0.000279097828540102,0.000435769018594491,0.000646978018961884,0.000503365973148012,0.000598760553914078,0.000680923895153362,0.000640141821216689,0.000499730569509652,0.00111630884546132,0.000647655441270288,0.000573247772344776
"12",0.00016922877919099,0.000243805039244435,0.000331549282581434,0.000563160212791884,0.000445229645117058,0.000467475048693831,0.000664096611969179,0.000598252822364127,0.00065727715387266,0.000766741629315822,0.000646545871100861,0.000729481677337297
"13",0.00016050634516731,0.000294773503793782,0.000397584712828085,0.00060800008162053,0.000457394754259655,0.00056511362643839,0.000757642207833441,0.000540302273196711,0.000571580266304294,0.00105800880077673,0.000597537193731023,0.000570132035413187
"14",0.000160485395064317,0.000270688330227261,0.000285979218348132,0.000493130907685747,0.000455456686945137,0.000566710873899022,0.000734807302599309,0.000587163615995207,0.000544358145770637,0.000634461101039248,0.000669815425860248,0.00055693071479708
"15",0.000168383083471199,0.000293484497849101,0.000376747921327743,0.000561627697755197,0.00056041490239202,0.000497905252459215,0.000769764986543912,0.000573405548113701,0.000655690962566166,0.000793172763773598,0.000619928176036805,0.000627984186390755
"16",0.000159453315537263,0.000337835045761382,0.000316990216798396,0.000584396530165687,0.000527173062897433,0.00049086576593697,0.000759861955225214,0.000588318885571345,0.000572562489610299,0.000726449266574266,0.000713625463440255,0.000635507025475257
"17",0.000166623349679556,0.000293636502007865,0.00032870381488742,0.000619936692940113,0.000477643716327481,0.000519949183133214,0.000683156003897924,0.000591962714519598,0.000503810109763944,0.000752579982056081,0.000561803892377378,0.000538423971401338
"18",0.0324477450688124,0.0291534600486835,0.0146419179051552,0.0366452259610951,0.0201812071962982,0.0160080325482995,0.0207500892302757,0.019490942260282,0.0139259950940452,0.0233143940790982,0.0166821648377016,0.0161667386845736
"19",0.00493224946741015,0.00945524954071331,0.00827482944217342,0.00919453424103409,0.00814886344262431,0.0079720953046414,0.00780216680143381,0.00893987529776843,0.00702444620104961,0.00940384567580032,0.00894396244067043,0.00746696929590507
"20",0.000675230216666143,0.00145906867989051,0.00121542622566685,0.00133341081034269,0.00126068807191956,0.00125079035636016,0.00115154833677513,0.00144662871821041,0.00120959061415972,0.00148821748981889,0.00137443691488963,0.00130807242645268
"21",0.00177527521947061,0.00292508815555701,0.00364532798604337,0.00512679183763271,0.00426199831203759,0.00433826342709441,0.00653197366797642,0.0054786275252257,0.00436227133713962,0.00689665112195182,0.00467700988811727,0.00500810607128113
"22",0.00250050293501197,0.00430919069226953,0.00457372907447729,0.00832390789168997,0.00751753019400191,0.00745469332949516,0.0105700900583747,0.00878467223918671,0.00782073883464165,0.0090769529991288,0.0080523305420629,0.00823361821293478
"23",0.00271442004898077,0.00383144621683128,0.00443850872649897,0.00947123547817757,0.00743998891648673,0.00768465537688516,0.0109971922894365,0.00925895202437599,0.00874792469866817,0.0111306324289203,0.00911563363855406,0.00937228032732915
"24",0.00286488841851826,0.00512212297415738,0.00568109610248932,0.010459351325621,0.00758642024119555,0.00767935307665996,0.0127204213392904,0.00895426307511319,0.00823754824382683,0.0140889730019317,0.00916348731975133,0.0133456379390122
"25",0.00362204227126818,0.0053247967674282,0.00693074756169685,0.00977532789726836,0.00845226419590217,0.00915977248772486,0.0126123345663104,0.0109456117534748,0.0081753524653886,0.0251852323123564,0.0131992206446736,0.0116928870845308
"26",0.0031209063088868,0.00481526924909403,0.00592095281604225,0.00839880560255202,0.00783924919621871,0.00889244123302033,0.0120054079752767,0.0094722067817151,0.0083148938474704,0.0118274337249174,0.0107147569557954,0.0100788610386439
"27",0.00301078080521149,0.00597892467682247,0.0045691003149897,0.00858826071265745,0.00732763254504277,0.0132827664561178,0.0124219245773003,0.00885779371595363,0.00801574771500019,0.0118216465779557,0.0100832424032104,0.0108762425751076
"28",0.00315343637559448,0.00553879712534428,0.00528292999219556,0.00934187828833646,0.00697947662928088,0.00930504655779055,0.011378579164852,0.0088557663908748,0.00856555472498033,0.00959867243932992,0.0104321349847786,0.0116924134260419
"29",0.00261107273071823,0.0041863008758974,0.00582173743677568,0.00834283059117421,0.00848326019938148,0.0073232646325981,0.0101376523944898,0.00941195950657599,0.0094171238314607,0.0140445431009531,0.00841652423826066,0.00849021957897146
"30",0.00265913693170441,0.00421937147644017,0.00482801137311114,0.00880017896293931,0.00756790250086164,0.00808215914163302,0.0112132676219888,0.00862605310773635,0.00809174311055877,0.0112593667457678,0.00880554952422132,0.00979799037799677
"31",0.0280459933992459,0.019365596062456,0.00932504073422615,0.0237565024609374,0.0137440871344253,0.0132536846400795,0.013907515934212,0.0116598956893512,0.010697628165517,0.017670115144981,0.0122345113682666,0.0126657091639122
"32",0.0245354337758452,0.0180310610661943,0.00992584491500497,0.0265666095628812,0.012642594558337,0.0132719047581386,0.0137857145396061,0.0134236009998565,0.0104603616165462,0.0181568103050223,0.0139720851131227,0.0128779283093558
"33",0.0233522843204899,0.0178872608787552,0.00716876939318371,0.0246609534446256,0.0131506274065001,0.0107994073506071,0.0137072119884766,0.0124778959806896,0.00931268543757444,0.0182381692978011,0.0105079955088047,0.0116998200551831
"34",0.00463350265017268,0.0126501564585397,0.011269707833595,0.0122944163486009,0.010302886375137,0.0127004936132909,0.0138879082222168,0.0130944516589689,0.0112277005038904,0.0166142179726589,0.0127183684316244,0.0128936222386501
"35",0.00259657805881037,0.00421185080063265,0.00481346781793656,0.00838757839136627,0.0074128977867736,0.0075003819747972,0.0124047808878603,0.00915789148483954,0.00792394271479971,0.0103315715260669,0.00799989192759507,0.00843080985282983
"36",0.0252996813141711,0.0126878673934426,0.00956610878898823,0.0215520401723555,0.0133404124656226,0.0121620736590422,0.0154152659482709,0.0165622459034538,0.0134502290455478,0.0164003664112014,0.0168922015957616,0.0204154591535347
"37",0.0252715174920975,0.0162701456535464,0.0100171194034631,0.023937970020472,0.0142776510948106,0.01021064708956,0.0188366695390464,0.0138709337254987,0.0113007102821869,0.0191610851289912,0.0143165506004675,0.0127149422078544
"38",0.00316790926195817,0.00625791364773057,0.00607585134890102,0.0093715950660133,0.010425085534847,0.00826103283133933,0.0159821474729867,0.00887376570469668,0.00877220987119924,0.0164286027203755,0.0090545973858204,0.0101556440588915
"39",0.00267846278963772,0.00470583547790152,0.00467930620103131,0.00909269126288788,0.00833295704024703,0.00841626941503479,0.0162403020729955,0.00936148548112654,0.0081026319837245,0.0100833478220585,0.00933043441135276,0.010981335458968
"40",0.00265962519719629,0.00450569038008452,0.00456215375272742,0.00801271449451091,0.00881029454118112,0.00895974338194912,0.0136411722938842,0.0104352549899166,0.00780747596875292,0.0121232988325998,0.0114409278261971,0.0115625286500143
"41",0.00294607039246643,0.00616355223768366,0.00565595575450752,0.00869699011138964,0.00853358363980502,0.00832151369031679,0.0125408938147216,0.00862395217963566,0.00733856772404047,0.0103442500460361,0.0100038666881107,0.0103778011402846
"42",0.01437065583996,0.013276926536857,0.00960772387206575,0.0232622639467576,0.013118958659201,0.0105911981659981,0.0161674779335845,0.0138077517841629,0.0101689752733576,0.0161791391394103,0.0137025137903525,0.0122870236616694
"43",0.0136502905545827,0.0128327565434229,0.00864180763600166,0.0183473452539021,0.0123917185816091,0.0101339619586421,0.018299143442414,0.0115464547587488,0.00970387789526505,0.0145399331337389,0.0122691546677784,0.00904473767667798
"44",0.0103591897311485,0.0104008639319903,0.00685474153080695,0.0150819585235578,0.0125506179107369,0.0099775553437911,0.0130857292486389,0.0106084894585161,0.0101283277606764,0.0120895860608088,0.0131867438764244,0.0104559366551882
"45",0.0093399203021873,0.0110527040524522,0.00950134790258942,0.0144859341037722,0.0134472504435127,0.0113485391134429,0.0139879471654175,0.0126447072109053,0.0113402163505819,0.0208358710115555,0.0126576733994694,0.0104518449395628
"46",0.00270533694740723,0.00558137513501888,0.00618286318134078,0.00833862537208372,0.0082577095868214,0.00890848688708619,0.0114559190756357,0.011259241995441,0.0104305649341928,0.0134969450953972,0.0136949019287153,0.00928090435762795
"47",0.00773620878600545,0.020092826451027,0.0133728307909055,0.0199691389229648,0.0125865270069174,0.0147152926755255,0.0159301148765871,0.0165911135400109,0.0123589503812924,0.0240531759233986,0.0191015518476374,0.0138278606231251
"48",0.0093173513902222,0.0182419615582639,0.00996149005728977,0.0189031886338051,0.0130887109527401,0.0111373529523187,0.0128444789435783,0.0143797894742433,0.0118897547506073,0.01865399659406,0.0167781367011568,0.0120031759678646
"49",0.0039527521465983,0.00666366690614335,0.00715595183060692,0.0104502052090513,0.0087433227046622,0.0101132270336634,0.0114472414394203,0.0119098331091998,0.00956741002203543,0.0115229187899354,0.0118742833586067,0.0101986562112103
"50",0.00280975779933301,0.00423062537844501,0.00645655687857627,0.0082201572483612,0.00795276628534649,0.00903806146139449,0.0115870263415443,0.00967210326659028,0.0107085790351988,0.0115690150729821,0.0138126705659503,0.0115145981371458
"51",0.00274317437888347,0.00396621040019947,0.00443436820978834,0.00893214106457035,0.00683788415227326,0.00838962976664062,0.0108334522162642,0.0086609539249137,0.00805454693330866,0.0124355484771577,0.00897372415504643,0.00982056101103766
"52",0.00242169509373659,0.00368220685708698,0.0043952326506554,0.00862516111398987,0.00731236338475874,0.0074821810855041,0.0107917811023378,0.00818327443732894,0.00808720872031139,0.00970440762073615,0.00805233812509757,0.0096049933493758
"53",0.00684336389484529,0.0266972307206766,0.0103060715585922,0.0129949446603937,0.0203688586558489,0.010308675593068,0.0160902227227333,0.0136939909303711,0.00926881376500164,0.0140027745730165,0.0123543637133489,0.0112897054007999
"54",0.00697358448314155,0.0307236138356194,0.00981520643916419,0.0131816224552216,0.0227729219018024,0.00979417337722695,0.012712215598679,0.0130151475384612,0.0105420408529623,0.0128410019036727,0.0130936228156074,0.012393137483665
"55",0.00552660998195345,0.00955237732088993,0.00743722660513868,0.0123195429690332,0.0110678439496964,0.00995843054574878,0.0147360759527412,0.0132104612270111,0.0118946460226924,0.0132445961509316,0.0117177689532045,0.0102283322623145
"56",0.00747664845204501,0.0354998061704738,0.0136216306172399,0.0161686979283649,0.0291229116665247,0.0128930532879133,0.0152563796242247,0.019641958850374,0.0119580409595618,0.0171580352481507,0.0124684799848932,0.0147432463431187
"57",0.00306555339926794,0.00637247002404043,0.00518375514462667,0.010650031927945,0.00881384189564951,0.0119052149256956,0.0124569291689931,0.011302005100609,0.00908320523997923,0.0155899967723968,0.00953593720248341,0.00892009661915289
"58",0.00811511500151741,0.0487824963985937,0.0147405671282581,0.0159906617731517,0.0225297745355285,0.0125474886920605,0.0143713558588666,0.0152201079268265,0.0148445461198273,0.0159337067223131,0.0131525113040626,0.0142056998581327
"59",0.00677872627483918,0.0486328786374277,0.0106809602828464,0.012907467990713,0.0192295639892927,0.01307438388725,0.0138801644900125,0.0135965218569937,0.0115108672533127,0.0147619542624594,0.011927563624125,0.0118303153792489
"60",0.00438554925737301,0.00885090691479633,0.00997059182967955,0.0120046826976778,0.0105769617155724,0.0110124171305238,0.0137665773616323,0.0110264630586098,0.00907472912603606,0.0143411089108499,0.0104341075087721,0.00956211289721147
"61",0.00299895344999732,0.00937254371060726,0.00611160959328165,0.0102858834220977,0.0102939102057621,0.00904430526275417,0.0118037071647307,0.00967175856863883,0.00828823907904425,0.00928761576839101,0.00898465426342351,0.00902348959720084
"62",0.00252103924147606,0.00463907438378922,0.00534759668483937,0.0101051675242085,0.00748005164450103,0.00777040453375732,0.0155497713513058,0.00898493817640719,0.00812569385546515,0.0158679009281937,0.00819821963028731,0.00783803456449175
"63",0.00279072203835361,0.00387475218350702,0.00527194567096731,0.0109772595332764,0.00723532832105995,0.00777741838353477,0.0113659879896024,0.00875128489894824,0.00806609382128579,0.0137031818776941,0.00856123128901322,0.008014194909521
"64",0.00702564781655775,0.0502357966793369,0.00990995805229819,0.0168218771407106,0.0218371536292737,0.0128379842487262,0.0130278442495469,0.0136665341649585,0.011516929149547,0.0144882982111515,0.0125718496131141,0.0112834356914978
"65",0.00376808269243615,0.046848529703182,0.00921630413115075,0.0107449249367361,0.019756081896599,0.0123227147936821,0.0118636489402847,0.0124384866974166,0.00938600531996722,0.0138489929464984,0.0103240355077464,0.00951781916233599
"66",0.00741309523241724,0.0125818493073367,0.00945163150997738,0.0157989454069952,0.0131669285356353,0.0130922063205272,0.0139884025734104,0.0119847787346253,0.011103543971953,0.014274533501623,0.0127433172222712,0.0114635273660212
"67",0.00744878973775248,0.0465557069448206,0.0131502282359041,0.01516598592313,0.0226372580594901,0.0143682822830552,0.0125547831714662,0.0138569614178267,0.0111310417670115,0.0135428660463028,0.0123310989939903,0.0119082207851664
"68",0.0029010810605879,0.00638610947609107,0.00695539619332036,0.00920209092403722,0.00733511004617997,0.00973995781149727,0.01303421534303,0.00968228336425289,0.00933590148473295,0.0137293266081489,0.0109231917717568,0.00912798120904907
"69",0.00779309397493817,0.0640825884304337,0.0187569694556179,0.0149124287124154,0.0179677614439083,0.0170536088295671,0.0144938370699714,0.0157469098740937,0.0123023764930573,0.0204389137161497,0.012508363335214,0.0144107599334239
"70",0.00545851116277626,0.0497282899281168,0.0142285891857417,0.0130257178428949,0.020896344152524,0.0145885807800965,0.0138269538777015,0.0139139950146865,0.0111793600943518,0.022574700868271,0.0139281838251478,0.013075857400083
"71",0.00536212784729835,0.00885753552873069,0.00998930287555806,0.0123484975921779,0.0106100679474333,0.0120432092961501,0.0130317160356659,0.0119601679837257,0.0107200538798177,0.0135878422502399,0.0142261490050016,0.0148852749307008
"72",0.00289947640594077,0.0047397788762353,0.00484329428910344,0.0085211735904378,0.00725331598794427,0.00767516247340793,0.0110545364385261,0.00837545929854653,0.00798347993347576,0.00878654496039117,0.00894257696735526,0.00928318733802136
"73",0.00249736307483851,0.00394189541321257,0.00480627996069328,0.00829961253998774,0.00696889253708131,0.00706471084441196,0.0110413098199163,0.00895731185200352,0.00794675700116758,0.009146002211495,0.00929606003286236,0.0100651998301674
"74",0.00247010301738434,0.00446304553958748,0.00387152856751717,0.00834965772500445,0.00725648973788537,0.00798725023465761,0.0108199133046071,0.00959247420593572,0.00760275035231176,0.0106964484264655,0.00825445591545025,0.00778801347695373
"75",0.00385641361814824,0.0246055277080047,0.0106513092762376,0.0104622240850647,0.01746585901066,0.0139895584453058,0.0107726941904629,0.0138209596443293,0.0120289288148007,0.0151736516259981,0.0108952092111571,0.0140800719059076
"76",0.00447986029233606,0.00965471322541501,0.0116646926775287,0.0127519721964751,0.0115088877967291,0.011833368520122,0.0117729014814431,0.0118654762573412,0.00921227231811311,0.0147661371610393,0.0116341168438925,0.0103611230055695
"77",0.00413053366294124,0.0253821309753483,0.0156942167823269,0.0120156401659928,0.0174848305022284,0.0192781880463606,0.0126439696080033,0.0133796223998037,0.0137247694621983,0.0148274212097315,0.0127979203571851,0.0134538714273687
"78",0.00477204757648945,0.0195556820136551,0.0155268179469844,0.0107450548933289,0.0155137433858217,0.0153539382016571,0.0109580494452197,0.0133126008721931,0.0121608955877693,0.0139410628410674,0.0124541411177875,0.0129154731018145
"79",0.00308926687905341,0.00550714609732501,0.00809156307423578,0.0102568836643112,0.0091760965910885,0.0086966254748791,0.0111785103381106,0.00887187462483097,0.00878360440732024,0.0175849015180152,0.00887335999125412,0.00906998535789047
"80",0.00329866484387626,0.0153141702585214,0.0252909679924867,0.0110108584377886,0.0130088494612505,0.0240893123385928,0.010533266963654,0.014309957491839,0.0138372902883278,0.0118408704124749,0.0133883277503547,0.0130212455051127
"81",0.00471218893780285,0.00911649658022609,0.0227971821764894,0.0110862967507272,0.0103642355173397,0.019466522307499,0.0107272645546836,0.0113911420457182,0.0112372651964545,0.0148443094755329,0.0123943689796266,0.010535069648189
"82",0.00379932025495421,0.0132809141916226,0.0167511545296065,0.0102568858506248,0.0116221510803035,0.0141853552232594,0.0127756221002334,0.0126335012967986,0.0138209665502585,0.0136210480174502,0.0126518360309707,0.015155893901909
"83",0.00282472434009941,0.00424506622787898,0.00572242394248012,0.00868201758600175,0.00801751350463843,0.00869555103448748,0.0103116412473478,0.00912887970614463,0.00924688786345613,0.0124658694554592,0.00941035832932847,0.0148961075597356
"84",0.00270474562216974,0.0040525133194184,0.00562206885155828,0.00951823663626108,0.00749191848886641,0.00942960197979458,0.0104214958425945,0.0089123237008613,0.00791941071767825,0.0101348639410703,0.0101004006497753,0.00878457389097574
"85",0.00323050856839537,0.00521560720051405,0.00512428546499786,0.0100758256156662,0.00828238889811381,0.00898622938098756,0.0119765947267357,0.0120413639408965,0.00803626052797703,0.0125756806162058,0.0116497440560717,0.00920746710922547
"86",0.00336927786020468,0.00635660230977751,0.0363230635700075,0.00956996133958408,0.0085140474207617,0.020173384013267,0.0106424060954797,0.00987614146646249,0.01048176860662,0.0120498292427319,0.0110372690718215,0.00961503410515308
"87",0.00434484109865664,0.00950805777593661,0.014478481797786,0.0103303976561444,0.0124809442240922,0.0131229546300275,0.0141933728107502,0.0139319517088781,0.0119997731986708,0.0124733487602276,0.0142683173598406,0.0109128189918216
"88",0.0042525665994863,0.0117837932941667,0.0544435823028714,0.00982083243869323,0.0133946254968854,0.0270076726224887,0.0118961379615488,0.0134928795059167,0.014347704723298,0.0138289049516801,0.0142897860279818,0.0125383860566719
"89",0.00381918752814139,0.0120666008555853,0.0535112218552838,0.0102430637566686,0.0121830443562614,0.023015892721824,0.0122455209127655,0.0144766645477764,0.0167622622299789,0.0131374829219396,0.0180713725481726,0.0134087135466873
"90",0.00297124969873416,0.00440422398391024,0.0055763780675249,0.00993371803155251,0.00802841209681459,0.00870649548758321,0.0140405850212047,0.0110447375437833,0.00848552603735269,0.017471376349676,0.0113153936840791,0.0113527325568205
"91",0.00319007264648434,0.0084482318694898,0.0685153070080153,0.00999520487826106,0.00924224506916925,0.0246731367326372,0.0102614620393398,0.0123586788650325,0.0146334986220167,0.0124735814906407,0.0119000850138495,0.0131945001655603
"92",0.00424110091191209,0.010462075585057,0.0115510008019609,0.011188628368893,0.0138370726208526,0.0102950803446153,0.0112916185673319,0.0159842808296378,0.0120643632059788,0.0138263864466962,0.0159802097572474,0.0138509188713543
"93",0.00448182435002548,0.0116508582688408,0.0492831988059671,0.0106497884821904,0.012927481568663,0.0202053945394694,0.0110831073236237,0.0138938379761126,0.013797297471549,0.0130724768092731,0.012108529148607,0.0145694875334442
"94",0.00253640666479687,0.00490005778753578,0.00563208576999493,0.0088188558441645,0.00895586620305345,0.00764415102788943,0.0103686804254488,0.0087579117190614,0.00798396952170228,0.0137998742657937,0.00850697063174872,0.00883523177149982
"95",0.00272760986006387,0.00495791253697058,0.00492039682511876,0.00975301981025349,0.00758398051632059,0.00885819807694527,0.010079077816908,0.00899213279808255,0.00873323880072143,0.0101519978647758,0.00952868484840119,0.0112423193638314
"96",0.00252806797539182,0.00489142600004523,0.00498915976228928,0.00832383469541801,0.00727025613427136,0.00726278896546718,0.0101711443077282,0.0090588477668609,0.00831858679037579,0.00938935155223977,0.00870406348197691,0.00832807137187047
"97",0.00251987124015758,0.00385150859806841,0.0167214178921512,0.00825178306961021,0.00796276498279784,0.0453772392292877,0.0103520296251587,0.00861906553198495,0.00991416712572863,0.00967343591657988,0.00869235319851411,0.00890488674534786
"98",0.00416753722351851,0.011946089002268,0.0231358695138264,0.0110849834093392,0.0121661815928071,0.027739335082597,0.012265650288098,0.0141661800532729,0.01556533598026,0.017212644378288,0.0128058542921172,0.0130304544862388
"99",0.00349555509327702,0.0105839394140309,0.0273576899581196,0.0100388805401437,0.0139288990779365,0.052291688671817,0.0113202889879255,0.0133081300333762,0.0167533247273889,0.0125342390570173,0.0134894765338863,0.0134914048020039
"100",0.00399195013552133,0.00983772670755196,0.0197858449620219,0.0105592562194774,0.0143162357933833,0.051923600982936,0.0103731401299554,0.0132065219785644,0.0172251327699189,0.0148156739606897,0.0150775782496931,0.015824313647795
"101",0.00286084749829662,0.00479215780104916,0.0047441999092913,0.0087365476161004,0.00770809827717783,0.00791175911125168,0.00991513255257761,0.00890009975175653,0.00805310091196478,0.0123543858052645,0.00901932525220268,0.00906873977361174
"102",0.00248914768997571,0.00387835598280668,0.0151894574283548,0.00790906281776933,0.00783225604001738,0.0611509795098485,0.010946852252131,0.00838245738974514,0.0154587775382907,0.012450212736196,0.00856397397756506,0.0111563207264952
"103",0.00557875587323477,0.0161209903285755,0.0185153179208921,0.0135587221249843,0.0168284459225176,0.0201856132100942,0.0125502124043017,0.0149754910262079,0.0128784447340039,0.0179960214917505,0.0153252813881131,0.0129063862784526
"104",0.00402025498007374,0.0125823550330172,0.0219448354775325,0.0111882874437924,0.0137574891685531,0.0513887742101881,0.0140669464242524,0.015216666261567,0.0184971818160568,0.014138903876348,0.0132098283849642,0.0164495402210468
"105",0.00337927659451362,0.00412070421064731,0.00631265741214401,0.00928337027928904,0.00791226269335848,0.00835998291326659,0.00989184999132063,0.00962836614026754,0.00865450142769231,0.0133644356659605,0.00872530880537655,0.00985617067293208
"106",0.00310229095231806,0.00449194026071159,0.00570683130060906,0.00825528321927283,0.00675763610236305,0.00820358715365017,0.00993194110125542,0.00839558051754944,0.00912580578432109,0.0135324646078289,0.00842527372130889,0.00863802274771366
"107",0.00262381233082318,0.00504354945456473,0.00489192038026782,0.0085354935325125,0.00759018088223934,0.00834142027793153,0.0115851812711565,0.00896781764994141,0.00913460827804276,0.0135187456957053,0.00777144743121868,0.00777927870620036
"108",0.00301138214336048,0.0039069404381391,0.00677010307701085,0.0087279531135645,0.00712731418619729,0.00842654381513677,0.0126258315976677,0.0094115959930102,0.00797000443381861,0.0137704881066298,0.00849301363958628,0.00802281674589187
"109",0.00493871023558448,0.0119798928363597,0.0253586481308583,0.0121267631406017,0.0133686794631325,0.0257664003377384,0.0151694674193205,0.0150684578786137,0.0150050291352608,0.0160942782345767,0.014220723205834,0.0142599003859932
"110",0.00493435530215756,0.0122130557997834,0.018619903643783,0.0114531790219485,0.0151097302875361,0.0210267584997168,0.0132152072687939,0.0132894529804039,0.0144545523985111,0.0184312631448914,0.0139654088550112,0.0150499995428206
"111",0.00433629147126555,0.0132204248726354,0.0187455629528496,0.01310123200279,0.0205638175212954,0.0166091110290004,0.0155135313147821,0.0165319449751017,0.0147564195619624,0.0181927606666013,0.0141454545535912,0.0131747017338586
"112",0.00349860677536003,0.00579714218993519,0.00699687311756536,0.010830751974073,0.00978973989523662,0.00927261350945797,0.0111362117437067,0.00915200074485904,0.00858978945360097,0.0183248901127414,0.0100927968748968,0.00965536263320678
"113",0.0029590167154951,0.00500683751903712,0.00606132743879917,0.00892613567029895,0.00785642934054362,0.00854938594973388,0.0133405995011619,0.00920385340519257,0.00821623590996801,0.0131679870226037,0.00894836837060289,0.0085931926832504
"114",0.00504240577681937,0.014486069359628,0.0170676126230054,0.0138693618463726,0.0243721999320759,0.0204118839119291,0.0197233619015005,0.0159220135872639,0.0126130073597991,0.017097678845812,0.0132278439419786,0.0152070044106413
"115",0.00537289330086995,0.0214842068999288,0.019127953005152,0.0140254607826804,0.0291746464272761,0.0142189320576537,0.0173324789868002,0.0160454204310943,0.0143451824327675,0.0145405425008943,0.0133585465167274,0.012186145617062
"116",0.00271269104667502,0.00426351529805638,0.00465219005601661,0.00800765416058605,0.00731740024076877,0.00785527098735936,0.012651178502403,0.0088149134727289,0.00767629524259005,0.00956064170740624,0.00932333708498993,0.00929974805333457
"117",0.00272396348963073,0.00377231205311278,0.00479705685066583,0.00928118943087408,0.00725601106650799,0.00820672283918248,0.0113667700052588,0.0094350550350634,0.00780813924864862,0.0101375359609936,0.00846755364965482,0.00964653002279147
"118",0.00276161884603337,0.00416348643529438,0.00433828480145205,0.00797852733635046,0.00760181538417092,0.00741731323666074,0.010541076247947,0.00961484403708918,0.0081865972006067,0.0155853518430801,0.00881078600088164,0.00975706214173584
"119",0.00371565579746714,0.00624296875494091,0.00835731188913205,0.0127887712398516,0.00943951116600173,0.00943896277789753,0.0116635805533534,0.00942226126639706,0.00989214479475192,0.0185686690314938,0.00878146007632259,0.0143206041634822
"120",0.00641146985298275,0.0223308994863434,0.0141780209565309,0.0149803757671856,0.0508939699442231,0.0155701225597073,0.0129385134433785,0.0181864403221309,0.014371711690206,0.017662559019232,0.0110557390442775,0.013460334218261
"121",0.00503597203586818,0.019352705153221,0.0151199062451949,0.0149670498787175,0.0575628269649044,0.0133723964733838,0.013664647019033,0.0203431926446368,0.0108878502611779,0.0157893294297015,0.0131831627057013,0.0121293840309784
"122",0.00547062167348753,0.0190493526691919,0.0158313371528213,0.0150618860825879,0.0548360694070034,0.0126403427006592,0.0132299773302199,0.0196989616902862,0.0103648319863903,0.0136409997094907,0.0111693951022877,0.0108827724496917
"123",0.00357211876699269,0.00694496802079537,0.00903787634927674,0.0108150909476508,0.00913641409533332,0.0094059202639524,0.0136953505843016,0.0112795037181615,0.00939065922015984,0.0156544928268336,0.00935703668023206,0.0120852033721294
"124",0.0025451894817717,0.00417133226421835,0.00663159625848143,0.0103488372565452,0.00849205235315668,0.00833815476428805,0.0125790314859471,0.00956893147249196,0.00813088556007824,0.0157285223901938,0.00877973856801781,0.0114371834633395
"125",0.00685169470303583,0.0217060628029305,0.0128593096483766,0.0192800138660935,0.0668194871920072,0.0197666780846581,0.0174502405194378,0.0190695498339518,0.011736775947468,0.0208796628888927,0.0152139395412753,0.0135816557519549
"126",0.00571619346114937,0.0210710114119202,0.013953907923524,0.0163088292810424,0.0502001963878129,0.0127990383782011,0.0139279056439071,0.0182309379527792,0.0108652220242368,0.0134909363322427,0.0123784368966989,0.0115325104066256
