,Start,End,Peak Level,Dynamic Range,RMS Level,RMS Variance,Label
138,60.848844,61.051510666666665,5.132026195526123,5.1320061683654785,0.004772784947798732,3.2748006533914854e-07,H
139,61.098844,61.301510666666665,4.848397731781006,4.848349571228027,0.004263368846961245,5.420410062399002e-07,H
140,61.348844,61.551510666666665,2.841169595718384,2.8411524295806885,0.0019300189550518476,8.135561721560147e-07,H
141,61.598844,61.801510666666665,1.3135545253753662,1.3135449886322021,0.0010271166797467905,2.1515467561426026e-07,H
142,61.848844,62.051510666666665,0.6762856841087341,0.6762696504592896,0.0007287725146081215,3.616508402281002e-08,H
143,62.098844,62.301510666666665,1.009339690208435,1.0093226432800293,0.0009380719360296533,9.403435514952486e-08,H
144,62.348844,62.551510666666665,0.25412943959236145,0.25411391258239746,0.0003280769281226425,6.196320781863283e-09,H
145,62.598844,62.801510666666665,1.7285829782485962,1.7285782098770142,0.0008207601731187297,4.605042867207205e-07,S
146,62.848844,63.051510666666665,2.4747421741485596,2.474729299545288,0.0017547529840527113,5.334029701421386e-07,H
147,63.098844,63.301510666666665,1.715189814567566,1.715175986289978,0.0012596356666905576,9.152352831234576e-08,H
148,63.348844,63.551510666666665,0.9643340706825256,0.9643280506134033,0.0008143536637083207,3.300391221131088e-08,H
149,63.598844,63.801510666666665,0.4399489462375641,0.4399418532848358,0.0004154013099591336,4.024326735278863e-09,H
150,63.848844,64.05151066666667,0.8495782613754272,0.849556028842926,0.0009083752310301088,1.4235207010622399e-07,H
151,64.098844,64.30151066666667,0.325749009847641,0.3257279694080353,0.0003316083698613745,1.0566496226609238e-09,H
152,64.348844,64.55151066666667,0.25371360778808594,0.2537038326263428,0.00025950228015496563,3.073408211987633e-10,H
153,64.598844,64.80151066666667,0.2834078371524811,0.2833985984325409,0.00030699183946356404,7.418981025962147e-10,S
154,64.848844,65.05151066666667,0.8349292874336243,0.8349076509475708,0.0009478169000373378,1.949404586236582e-07,S
155,65.098844,65.30151066666667,1.013439416885376,1.0134238004684448,0.0006971383484841111,1.4861194092430557e-07,H
156,65.348844,65.55151066666667,1.6358612775802612,1.635823369026184,0.0016887863708408603,2.542330204926581e-07,H
157,65.598844,65.80151066666667,1.4010673761367798,1.4010521173477173,0.0013168247652742163,1.45483232906704e-07,H
158,65.848844,66.05151066666667,1.4281269311904907,1.428114891052246,0.0009460338557607882,6.192480097326354e-08,H
159,66.098844,66.30151066666667,1.122281789779663,1.1222507953643799,0.0008024026099582541,5.978347257192204e-08,H
160,66.348844,66.55151066666667,1.68338143825531,1.6833775043487549,0.0009814059757952342,2.526419977332755e-07,H
161,66.598844,66.80151066666667,2.2293546199798584,2.2293498516082764,0.002255031585953296,1.263395284031584e-07,H
162,66.848844,67.05151066666667,1.2340420484542847,1.2340397834777832,0.0008736771423785312,1.938906887309786e-07,H
163,67.098844,67.30151066666667,0.8262830972671509,0.8262811303138733,0.0007403627388067233,8.990036913696347e-08,H
164,67.348844,67.55151066666667,1.5836278200149536,1.5836210250854492,0.0011288336884362107,3.0387838929047584e-07,H
165,67.598844,67.80151066666667,1.437407374382019,1.4373880624771118,0.0008652607888193845,1.1511784466427026e-07,H
166,67.848844,68.05151066666667,1.4439516067504883,1.4439326524734497,0.0012300260686208882,7.155784831738452e-08,H
167,68.098844,68.30151066666667,1.2984427213668823,1.2984371185302734,0.0007645547338914553,9.197542598849953e-08,H
168,68.348844,68.55151066666667,0.612087070941925,0.612087070941925,0.000519050328277053,9.676957976084876e-09,H
